ConsumptionID,Region,RecordDate,Sector,EnergyConsumedMWh,PeakLoadMW
44042,Central,2020-02-22,Industrial,2887.324,266.7
44043,Central,2020-02-22,Commercial,2590.488,265.35
44044,Central,2020-02-22,Agricultural,575.337,42.82
44045,Central,2020-02-23,Residential,2852.565,146.65
44046,Central,2020-02-23,Industrial,1604.533,119.88
44047,Central,2020-02-23,Commercial,2700.147,230.54
44048,Central,2020-02-23,Agricultural,313.343,32.22
44049,Central,2020-02-24,Residential,2057.976,170.42
44050,Central,2020-02-24,Industrial,2697.276,255.65
44051,Central,2020-02-24,Commercial,1313.121,73.98
44052,Central,2020-02-24,Agricultural,1020.675,56.41
44053,Central,2020-02-25,Residential,2525.113,242.21
44054,Central,2020-02-25,Industrial,1664.469,164.52
44055,Central,2020-02-25,Commercial,246.42,16.3
44056,Central,2020-02-25,Agricultural,2931.157,185.26
44057,Central,2020-02-26,Residential,770.902,46.75
44058,Central,2020-02-26,Industrial,2728.754,195.6
44059,Central,2020-02-26,Commercial,3574.802,236.05
44060,Central,2020-02-26,Agricultural,323.078,22.26
44061,Central,2020-02-27,Residential,1450.793,150.16
44062,Central,2020-02-27,Industrial,6030.685,580.91
44063,Central,2020-02-27,Commercial,639.99,65.31
44064,Central,2020-02-27,Agricultural,160.651,10.16
44065,Central,2020-02-28,Residential,2548.68,223.29
44066,Central,2020-02-28,Industrial,1043.137,93.84
44067,Central,2020-02-28,Commercial,3688.476,329.16
44068,Central,2020-02-28,Agricultural,456.691,27.16
44069,Central,2020-02-29,Residential,3347.811,300.27
44070,Central,2020-02-29,Industrial,1208.02,62.56
44071,Central,2020-02-29,Commercial,2221.273,130.37
44072,Central,2020-02-29,Agricultural,326.775,33.12
44073,Central,2020-03-01,Residential,5390.906,473.4
44074,Central,2020-03-01,Industrial,834.549,62.12
44075,Central,2020-03-01,Commercial,1440.713,132.07
44076,Central,2020-03-01,Agricultural,211.888,17.43
44077,Central,2020-03-02,Residential,2628.472,173.03
44078,Central,2020-03-02,Industrial,1956.452,160.22
44079,Central,2020-03-02,Commercial,2268.794,187.83
44080,Central,2020-03-02,Agricultural,1203.785,115.55
44081,Central,2020-03-03,Residential,3771.793,344.47
44082,Central,2020-03-03,Industrial,1284.68,116.88
44083,Central,2020-03-03,Commercial,1985.117,149.93
44084,Central,2020-03-03,Agricultural,496.903,31.1
44085,Central,2020-03-04,Residential,5243.562,461.82
44086,Central,2020-03-04,Industrial,1153.263,87.65
44087,Central,2020-03-04,Commercial,730.172,50.76
44088,Central,2020-03-04,Agricultural,1090.313,85.99
44089,Central,2020-03-05,Residential,671.114,59.93
44090,Central,2020-03-05,Industrial,4241.594,297.02
44091,Central,2020-03-05,Commercial,1493.901,90.57
44092,Central,2020-03-05,Agricultural,1118.693,58.43
44093,Central,2020-03-06,Residential,3970.383,391.85
44094,Central,2020-03-06,Industrial,2154.496,201.27
44095,Central,2020-03-06,Commercial,967.673,59.73
44096,Central,2020-03-06,Agricultural,186.517,12.42
44097,Central,2020-03-07,Residential,5009.909,355.88
44098,Central,2020-03-07,Industrial,1626.994,161.94
44099,Central,2020-03-07,Commercial,587.957,35.54
44100,Central,2020-03-07,Agricultural,1004.245,71.76
44101,Central,2020-03-08,Residential,2110.499,159.35
44102,Central,2020-03-08,Industrial,2015.123,156.46
44103,Central,2020-03-08,Commercial,2572.412,224.27
44104,Central,2020-03-08,Agricultural,771.548,79.67
44105,Central,2020-03-09,Residential,1762.591,110.13
44106,Central,2020-03-09,Industrial,1068.475,82.39
44107,Central,2020-03-09,Commercial,2886.233,181.09
44108,Central,2020-03-09,Agricultural,1914.456,161.33
44109,Central,2020-03-10,Residential,4365.129,415.07
44110,Central,2020-03-10,Industrial,1481.71,152.98
44111,Central,2020-03-10,Commercial,1493.656,99.92
44112,Central,2020-03-10,Agricultural,725.976,48.47
44113,Central,2020-03-11,Residential,1116.78,90.9
44114,Central,2020-03-11,Industrial,1174.712,114.5
44115,Central,2020-03-11,Commercial,4175.89,215.66
44116,Central,2020-03-11,Agricultural,1791.575,128.77
44117,Central,2020-03-12,Residential,2007.817,204.21
44118,Central,2020-03-12,Industrial,3613.052,327.74
44119,Central,2020-03-12,Commercial,2390.334,221.02
44120,Central,2020-03-12,Agricultural,525.153,50.7
44121,Central,2020-03-13,Residential,1660.74,151.53
44122,Central,2020-03-13,Industrial,2702.921,217.8
44123,Central,2020-03-13,Commercial,2388.904,201.45
44124,Central,2020-03-13,Agricultural,1824.45,128.48
44125,Central,2020-03-14,Residential,2673.662,236.46
44126,Central,2020-03-14,Industrial,776.083,39.77
44127,Central,2020-03-14,Commercial,3861.959,222.51
44128,Central,2020-03-14,Agricultural,636.406,66.03
44129,Central,2020-03-15,Residential,3400.731,224.29
44130,Central,2020-03-15,Industrial,2620.126,218.43
44131,Central,2020-03-15,Commercial,1664.525,161.11
44132,Central,2020-03-15,Agricultural,142.358,12.95
44133,Central,2020-03-16,Residential,4021.609,220.59
44134,Central,2020-03-16,Industrial,2100.522,199.41
44135,Central,2020-03-16,Commercial,1958.094,126.16
44136,Central,2020-03-16,Agricultural,405.735,26.06
44137,Central,2020-03-17,Residential,4274.209,262.9
44138,Central,2020-03-17,Industrial,171.082,15.61
44139,Central,2020-03-17,Commercial,3180.625,267.69
44140,Central,2020-03-17,Agricultural,585.52,30.87
44141,Central,2020-03-18,Residential,1734.097,143.26
44142,Central,2020-03-18,Industrial,2596.968,197.84
44143,Central,2020-03-18,Commercial,3447.402,340.37
44144,Central,2020-03-18,Agricultural,568.392,30.26
44145,Central,2020-03-19,Residential,6707.498,545.75
44146,Central,2020-03-19,Industrial,927.254,56.76
44147,Central,2020-03-19,Commercial,979.941,74.48
44148,Central,2020-03-19,Agricultural,35.555,3.46
44149,Central,2020-03-20,Residential,3332.146,183.65
44150,Central,2020-03-20,Industrial,2938.665,295.14
44151,Central,2020-03-20,Commercial,1490.959,91.95
44152,Central,2020-03-20,Agricultural,770.303,44.82
44153,Central,2020-03-21,Residential,4765.987,391.14
44154,Central,2020-03-21,Industrial,2193.539,169.71
44155,Central,2020-03-21,Commercial,556.947,45.57
44156,Central,2020-03-21,Agricultural,603.16,56.97
44157,Central,2020-03-22,Residential,1448.197,119.15
44158,Central,2020-03-22,Industrial,2100.57,199.93
44159,Central,2020-03-22,Commercial,3859.592,201.54
44160,Central,2020-03-22,Agricultural,1224.871,85.73
44161,Central,2020-03-23,Residential,3428.459,171.9
44162,Central,2020-03-23,Industrial,1696.715,146.09
44163,Central,2020-03-23,Commercial,2186.97,201.78
44164,Central,2020-03-23,Agricultural,948.546,97.6
44165,Central,2020-03-24,Residential,2138.911,178.97
44166,Central,2020-03-24,Industrial,2126.102,214.59
44167,Central,2020-03-24,Commercial,1645.635,125.97
44168,Central,2020-03-24,Agricultural,1433.26,104.72
44169,Central,2020-03-25,Residential,4942.281,363.45
44170,Central,2020-03-25,Industrial,546.525,56.56
44171,Central,2020-03-25,Commercial,1963.816,104.67
44172,Central,2020-03-25,Agricultural,611.677,51.39
44173,Central,2020-03-26,Residential,3060.17,217.36
44174,Central,2020-03-26,Industrial,2426.468,125.85
44175,Central,2020-03-26,Commercial,1058.278,66.53
44176,Central,2020-03-26,Agricultural,2028.765,135.54
44177,Central,2020-03-27,Residential,3330.911,341.0
44178,Central,2020-03-27,Industrial,2002.577,103.47
44179,Central,2020-03-27,Commercial,1767.943,171.18
44180,Central,2020-03-27,Agricultural,1718.872,116.36
44181,Central,2020-03-28,Residential,5247.619,541.78
44182,Central,2020-03-28,Industrial,1367.709,88.39
44183,Central,2020-03-28,Commercial,1909.073,138.89
44184,Central,2020-03-28,Agricultural,20.835,1.06
44185,Central,2020-03-29,Residential,4230.898,395.77
44186,Central,2020-03-29,Industrial,818.241,74.99
44187,Central,2020-03-29,Commercial,2723.573,153.66
44188,Central,2020-03-29,Agricultural,440.671,42.78
44189,Central,2020-03-30,Residential,4398.624,285.26
44190,Central,2020-03-30,Industrial,1837.004,183.16
44191,Central,2020-03-30,Commercial,268.205,19.46
44192,Central,2020-03-30,Agricultural,1675.522,166.88
44193,Central,2020-03-31,Residential,3428.899,263.12
44194,Central,2020-03-31,Industrial,2636.557,159.82
44195,Central,2020-03-31,Commercial,1864.032,103.54
44196,Central,2020-03-31,Agricultural,313.171,30.63
44197,Central,2020-04-01,Residential,2405.306,135.86
44198,Central,2020-04-01,Industrial,1333.109,137.84
44199,Central,2020-04-01,Commercial,4776.927,307.69
44200,Central,2020-04-01,Agricultural,161.366,10.97
44201,Central,2020-04-02,Residential,6249.327,526.18
44202,Central,2020-04-02,Industrial,158.241,13.53
44203,Central,2020-04-02,Commercial,2598.219,217.63
44204,Central,2020-04-02,Agricultural,477.072,38.79
44205,Central,2020-04-03,Residential,1551.627,141.34
44206,Central,2020-04-03,Industrial,2084.323,157.73
44207,Central,2020-04-03,Commercial,1862.378,167.31
44208,Central,2020-04-03,Agricultural,2566.411,143.3
44209,Central,2020-04-04,Residential,2262.107,159.54
44210,Central,2020-04-04,Industrial,1269.17,131.6
44211,Central,2020-04-04,Commercial,4226.489,413.97
44212,Central,2020-04-04,Agricultural,30.244,2.82
44213,Central,2020-04-05,Residential,1897.928,99.75
44214,Central,2020-04-05,Industrial,1123.284,108.75
44215,Central,2020-04-05,Commercial,4531.631,284.25
44216,Central,2020-04-05,Agricultural,690.406,45.47
44217,Central,2020-04-06,Residential,4063.962,311.09
44218,Central,2020-04-06,Industrial,2286.742,165.9
44219,Central,2020-04-06,Commercial,1657.616,168.56
44220,Central,2020-04-06,Agricultural,321.063,25.95
44221,Central,2020-04-07,Residential,6997.795,356.74
44222,Central,2020-04-07,Industrial,433.275,41.4
44223,Central,2020-04-07,Commercial,262.5,18.37
44224,Central,2020-04-07,Agricultural,568.233,46.08
44225,Central,2020-04-08,Residential,2412.618,191.47
44226,Central,2020-04-08,Industrial,1733.084,105.8
44227,Central,2020-04-08,Commercial,2244.133,160.58
44228,Central,2020-04-08,Agricultural,1132.367,111.89
44229,Central,2020-04-09,Residential,3034.693,314.48
44230,Central,2020-04-09,Industrial,276.854,27.19
44231,Central,2020-04-09,Commercial,2199.277,227.55
44232,Central,2020-04-09,Agricultural,1906.361,138.74
44233,Central,2020-04-10,Residential,904.411,70.69
44234,Central,2020-04-10,Industrial,3425.671,191.22
44235,Central,2020-04-10,Commercial,3906.593,212.71
44236,Central,2020-04-10,Agricultural,342.329,33.69
44237,Central,2020-04-11,Residential,920.076,87.08
44238,Central,2020-04-11,Industrial,1431.816,88.4
44239,Central,2020-04-11,Commercial,4552.841,410.6
44240,Central,2020-04-11,Agricultural,516.761,26.34
44241,Central,2020-04-12,Residential,3484.164,246.87
44242,Central,2020-04-12,Industrial,1889.831,116.01
44243,Central,2020-04-12,Commercial,2846.858,188.51
44244,Central,2020-04-12,Agricultural,158.295,13.33
44245,Central,2020-04-13,Residential,2986.539,308.36
44246,Central,2020-04-13,Industrial,498.357,42.61
44247,Central,2020-04-13,Commercial,1355.641,133.49
44248,Central,2020-04-13,Agricultural,2035.47,156.12
44249,Central,2020-04-14,Residential,2942.26,167.21
44250,Central,2020-04-14,Industrial,1584.516,79.48
44251,Central,2020-04-14,Commercial,2082.873,169.96
44252,Central,2020-04-14,Agricultural,729.715,37.8
44253,Central,2020-04-15,Residential,2405.129,135.44
44254,Central,2020-04-15,Industrial,2074.694,125.81
44255,Central,2020-04-15,Commercial,2999.487,182.71
44256,Central,2020-04-15,Agricultural,436.298,36.72
44257,Central,2020-04-16,Residential,4910.423,504.74
44258,Central,2020-04-16,Industrial,2242.426,115.64
44259,Central,2020-04-16,Commercial,132.88,8.23
44260,Central,2020-04-16,Agricultural,1337.318,124.41
44261,Central,2020-04-17,Residential,3435.136,235.74
44262,Central,2020-04-17,Industrial,2367.088,173.75
44263,Central,2020-04-17,Commercial,1705.245,101.22
44264,Central,2020-04-17,Agricultural,172.666,11.52
44265,Central,2020-04-18,Residential,2346.112,242.94
44266,Central,2020-04-18,Industrial,1585.603,127.43
44267,Central,2020-04-18,Commercial,2826.84,254.97
44268,Central,2020-04-18,Agricultural,198.793,15.99
44269,Central,2020-04-19,Residential,2412.969,246.94
44270,Central,2020-04-19,Industrial,1962.084,185.27
44271,Central,2020-04-19,Commercial,1351.473,107.07
44272,Central,2020-04-19,Agricultural,2808.81,271.92
44273,Central,2020-04-20,Residential,4985.027,330.37
44274,Central,2020-04-20,Industrial,1129.443,92.93
44275,Central,2020-04-20,Commercial,1838.177,96.21
44276,Central,2020-04-20,Agricultural,391.789,28.33
44277,Central,2020-04-21,Residential,5740.235,458.45
44278,Central,2020-04-21,Industrial,861.643,75.8
44279,Central,2020-04-21,Commercial,476.184,32.13
44280,Central,2020-04-21,Agricultural,421.129,43.45
44281,Central,2020-04-22,Residential,2974.167,164.38
44282,Central,2020-04-22,Industrial,2969.096,213.51
44283,Central,2020-04-22,Commercial,1688.496,151.39
44284,Central,2020-04-22,Agricultural,5.384,0.32
44285,Central,2020-04-23,Residential,1871.419,122.24
44286,Central,2020-04-23,Industrial,1594.078,152.53
44287,Central,2020-04-23,Commercial,4243.64,417.28
44288,Central,2020-04-23,Agricultural,859.744,72.73
44289,Central,2020-04-24,Residential,3309.816,246.25
44290,Central,2020-04-24,Industrial,1025.982,95.36
44291,Central,2020-04-24,Commercial,3242.707,329.6
44292,Central,2020-04-24,Agricultural,240.991,15.82
44293,Central,2020-04-25,Residential,1330.387,72.32
44294,Central,2020-04-25,Industrial,2434.326,206.13
44295,Central,2020-04-25,Commercial,1823.302,111.4
44296,Central,2020-04-25,Agricultural,2083.321,126.63
44297,Central,2020-04-26,Residential,2765.426,152.97
44298,Central,2020-04-26,Industrial,2284.305,114.4
44299,Central,2020-04-26,Commercial,2592.45,201.67
44300,Central,2020-04-26,Agricultural,751.833,69.2
44301,Central,2020-04-27,Residential,5196.439,280.54
44302,Central,2020-04-27,Industrial,1678.182,119.95
44303,Central,2020-04-27,Commercial,1383.307,126.8
44304,Central,2020-04-27,Agricultural,123.877,9.53
44305,Central,2020-04-28,Residential,4394.575,383.31
44306,Central,2020-04-28,Industrial,2165.421,181.52
44307,Central,2020-04-28,Commercial,499.127,43.29
44308,Central,2020-04-28,Agricultural,563.835,39.19
44309,Central,2020-04-29,Residential,1210.759,65.29
44310,Central,2020-04-29,Industrial,1819.448,140.97
44311,Central,2020-04-29,Commercial,4403.982,418.78
44312,Central,2020-04-29,Agricultural,481.043,41.68
44313,Central,2020-04-30,Residential,3853.753,370.22
44314,Central,2020-04-30,Industrial,96.269,6.79
44315,Central,2020-04-30,Commercial,3209.03,312.6
44316,Central,2020-04-30,Agricultural,1094.155,57.25
44317,Central,2020-05-01,Residential,1782.434,156.23
44318,Central,2020-05-01,Industrial,611.835,36.86
44319,Central,2020-05-01,Commercial,3533.527,226.52
44320,Central,2020-05-01,Agricultural,1519.546,124.53
44321,Central,2020-05-02,Residential,3747.338,194.01
44322,Central,2020-05-02,Industrial,2096.023,194.82
44323,Central,2020-05-02,Commercial,408.74,35.42
44324,Central,2020-05-02,Agricultural,2133.757,168.07
44325,Central,2020-05-03,Residential,3141.604,325.05
44326,Central,2020-05-03,Industrial,1745.29,118.14
44327,Central,2020-05-03,Commercial,1163.291,115.61
44328,Central,2020-05-03,Agricultural,1738.1,137.73
44329,Central,2020-05-04,Residential,6155.708,519.32
44330,Central,2020-05-04,Industrial,771.336,58.79
44331,Central,2020-05-04,Commercial,1098.887,102.01
44332,Central,2020-05-04,Agricultural,535.664,44.45
44333,Central,2020-05-05,Residential,3988.91,376.38
44334,Central,2020-05-05,Industrial,1830.901,145.53
44335,Central,2020-05-05,Commercial,1446.971,87.38
44336,Central,2020-05-05,Agricultural,117.836,6.04
44337,Central,2020-05-06,Residential,2529.326,188.42
44338,Central,2020-05-06,Industrial,425.894,26.05
44339,Central,2020-05-06,Commercial,4713.237,256.74
44340,Central,2020-05-06,Agricultural,538.227,28.42
44341,Central,2020-05-07,Residential,3723.206,381.21
44342,Central,2020-05-07,Industrial,804.186,74.63
44343,Central,2020-05-07,Commercial,3436.374,248.04
44344,Central,2020-05-07,Agricultural,338.168,28.68
44345,Central,2020-05-08,Residential,957.742,63.75
44346,Central,2020-05-08,Industrial,3074.352,212.8
44347,Central,2020-05-08,Commercial,2621.354,229.31
44348,Central,2020-05-08,Agricultural,1259.052,94.11
44349,Central,2020-05-09,Residential,680.315,53.2
44350,Central,2020-05-09,Industrial,3411.981,345.69
44351,Central,2020-05-09,Commercial,751.323,40.73
44352,Central,2020-05-09,Agricultural,2943.033,177.26
44353,Central,2020-05-10,Residential,3815.633,392.31
44354,Central,2020-05-10,Industrial,2355.65,210.01
44355,Central,2020-05-10,Commercial,1401.18,96.55
44356,Central,2020-05-10,Agricultural,357.956,30.58
44357,Central,2020-05-11,Residential,1901.565,190.27
44358,Central,2020-05-11,Industrial,754.541,38.31
44359,Central,2020-05-11,Commercial,2111.022,112.1
44360,Central,2020-05-11,Agricultural,2182.203,117.61
44361,Central,2020-05-12,Residential,3529.799,195.8
44362,Central,2020-05-12,Industrial,3229.609,285.76
44363,Central,2020-05-12,Commercial,691.961,61.19
44364,Central,2020-05-12,Agricultural,481.997,26.06
44365,Central,2020-05-13,Residential,5210.489,508.51
44366,Central,2020-05-13,Industrial,1866.803,93.58
44367,Central,2020-05-13,Commercial,180.563,18.5
44368,Central,2020-05-13,Agricultural,747.306,58.2
44369,Central,2020-05-14,Residential,2849.871,197.73
44370,Central,2020-05-14,Industrial,2879.166,257.52
44371,Central,2020-05-14,Commercial,1613.006,90.19
