SnapshotID,Region,SnapshotDate,AvgTemperature,SolarRadiation,WindSpeed,RainfallMM
14484,Coastal,2022-08-26,12.92,230.52,4.4,0.01
14485,Coastal,2022-08-27,13.11,333.22,5.79,0.02
14486,Coastal,2022-08-28,12.38,356.52,6.08,0.21
14487,Coastal,2022-08-29,13.86,296.28,8.08,0.19
14488,Coastal,2022-08-30,12.49,288.04,4.54,0.05
14489,Coastal,2022-08-31,12.53,232.09,5.81,0.25
14490,Coastal,2022-09-01,13.78,250.12,3.88,0.07
14491,Coastal,2022-09-02,10.31,267.95,4.36,0.07
14492,Coastal,2022-09-03,9.01,242.45,3.97,0.01
14493,Coastal,2022-09-04,15.72,276.4,6.41,0.16
14494,Coastal,2022-09-05,14.84,230.48,6.55,0.07
14495,Coastal,2022-09-06,13.83,185.11,5.76,0.34
14496,Coastal,2022-09-07,13.64,243.63,4.07,0.32
14497,Coastal,2022-09-08,12.59,201.9,4.29,0.03
14498,Coastal,2022-09-09,18.93,335.12,4.25,0.03
14499,Coastal,2022-09-10,13.23,182.98,5.87,0.08
14500,Coastal,2022-09-11,18.0,444.27,2.99,0.17
14501,Coastal,2022-09-12,16.86,345.07,4.8,0.08
14502,Coastal,2022-09-13,13.61,121.78,3.42,0.43
14503,Coastal,2022-09-14,12.22,311.09,6.22,0.03
14504,Coastal,2022-09-15,12.62,199.58,4.01,0.08
14505,Coastal,2022-09-16,11.75,253.61,8.47,0.64
14506,Coastal,2022-09-17,13.43,333.33,7.13,0.84
14507,Coastal,2022-09-18,13.82,144.11,5.46,0.36
14508,Coastal,2022-09-19,9.99,168.05,6.25,0.31
14509,Coastal,2022-09-20,17.64,264.49,6.37,0.16
14510,Coastal,2022-09-21,10.82,174.06,4.26,0.09
14511,Coastal,2022-09-22,6.99,24.68,7.59,0.39
14512,Coastal,2022-09-23,12.17,279.12,5.62,0.09
14513,Coastal,2022-09-24,10.02,231.02,4.65,0.18
14514,Coastal,2022-09-25,12.2,199.14,6.65,0.3
14515,Coastal,2022-09-26,12.43,210.64,4.19,0.3
14516,Coastal,2022-09-27,13.17,379.4,6.89,0.14
14517,Coastal,2022-09-28,14.29,281.15,6.45,0.45
14518,Coastal,2022-09-29,10.26,131.15,5.0,0.17
14519,Coastal,2022-09-30,11.54,209.85,7.44,0.04
14520,Coastal,2022-10-01,13.63,294.95,7.1,0.99
14521,Coastal,2022-10-02,10.96,293.42,5.59,0.14
14522,Coastal,2022-10-03,8.53,80.27,6.92,0.06
14523,Coastal,2022-10-04,13.54,160.7,4.15,0.4
14524,Coastal,2022-10-05,11.18,110.51,6.92,0.03
14525,Coastal,2022-10-06,11.06,252.91,4.03,0.08
14526,Coastal,2022-10-07,12.59,129.76,6.44,0.12
14527,Coastal,2022-10-08,12.38,327.39,7.32,3.03
14528,Coastal,2022-10-09,14.39,307.42,6.82,0.03
14529,Coastal,2022-10-10,9.93,184.91,8.68,0.47
14530,Coastal,2022-10-11,16.98,104.42,5.19,0.32
14531,Coastal,2022-10-12,9.66,143.53,7.03,0.33
14532,Coastal,2022-10-13,11.75,243.86,3.25,0.25
14533,Coastal,2022-10-14,10.83,277.16,5.72,0.18
14534,Coastal,2022-10-15,12.72,207.2,6.07,0.03
14535,Coastal,2022-10-16,12.7,6.22,8.9,0.17
14536,Coastal,2022-10-17,13.04,267.53,6.55,0.09
14537,Coastal,2022-10-18,13.28,53.05,7.99,0.11
14538,Coastal,2022-10-19,15.43,46.79,5.29,0.33
14539,Coastal,2022-10-20,13.19,297.91,6.18,0.16
14540,Coastal,2022-10-21,15.71,124.97,5.46,0.27
14541,Coastal,2022-10-22,9.49,241.79,5.26,0.13
14542,Coastal,2022-10-23,8.69,231.06,5.39,0.16
14543,Coastal,2022-10-24,13.38,161.34,5.89,0.25
14544,Coastal,2022-10-25,13.85,244.39,9.91,0.06
14545,Coastal,2022-10-26,12.21,186.08,6.79,0.38
14546,Coastal,2022-10-27,13.33,236.21,4.87,0.55
14547,Coastal,2022-10-28,15.58,203.88,6.15,0.25
14548,Coastal,2022-10-29,14.85,197.12,8.49,0.08
14549,Coastal,2022-10-30,12.94,186.99,5.94,0.24
14550,Coastal,2022-10-31,14.08,170.49,9.26,0.01
14551,Coastal,2022-11-01,15.29,313.26,8.6,0.53
14552,Coastal,2022-11-02,11.41,211.58,6.79,0.31
14553,Coastal,2022-11-03,12.35,160.12,6.13,0.22
14554,Coastal,2022-11-04,15.9,220.84,5.71,0.08
14555,Coastal,2022-11-05,10.7,214.31,7.46,0.37
14556,Coastal,2022-11-06,12.08,228.07,7.82,0.29
14557,Coastal,2022-11-07,11.93,319.79,9.23,0.12
14558,Coastal,2022-11-08,16.3,215.69,7.79,0.04
14559,Coastal,2022-11-09,12.41,238.81,6.75,0.04
14560,Coastal,2022-11-10,16.27,323.96,9.37,0.13
14561,Coastal,2022-11-11,14.09,311.42,8.56,1.53
14562,Coastal,2022-11-12,18.47,224.41,6.32,0.25
14563,Coastal,2022-11-13,15.29,360.19,7.26,0.14
14564,Coastal,2022-11-14,17.29,359.26,8.4,0.05
14565,Coastal,2022-11-15,16.2,357.3,7.89,0.05
14566,Coastal,2022-11-16,14.5,318.09,5.94,0.01
14567,Coastal,2022-11-17,15.5,283.77,7.74,0.04
14568,Coastal,2022-11-18,15.67,215.58,6.49,0.0
14569,Coastal,2022-11-19,14.86,194.72,7.62,0.22
14570,Coastal,2022-11-20,17.69,302.59,5.59,0.18
14571,Coastal,2022-11-21,21.07,314.52,6.23,0.88
14572,Coastal,2022-11-22,16.42,296.56,10.74,1.44
14573,Coastal,2022-11-23,17.76,312.7,6.97,0.06
14574,Coastal,2022-11-24,17.52,434.85,9.3,1.23
14575,Coastal,2022-11-25,11.38,460.18,7.46,0.0
14576,Coastal,2022-11-26,17.73,245.79,5.86,0.86
14577,Coastal,2022-11-27,17.77,361.68,6.07,0.95
14578,Coastal,2022-11-28,14.54,347.13,6.51,0.13
14579,Coastal,2022-11-29,13.61,401.4,10.94,0.14
14580,Coastal,2022-11-30,18.19,490.55,7.39,0.56
14581,Coastal,2022-12-01,20.77,531.42,8.03,0.38
14582,Coastal,2022-12-02,16.9,418.5,8.79,0.36
14583,Coastal,2022-12-03,17.13,368.74,8.54,0.1
14584,Coastal,2022-12-04,22.56,341.16,9.1,0.38
14585,Coastal,2022-12-05,19.89,573.78,7.03,0.46
14586,Coastal,2022-12-06,15.83,318.16,6.06,0.49
14587,Coastal,2022-12-07,16.99,450.12,6.43,0.59
14588,Coastal,2022-12-08,22.93,367.95,5.56,0.14
14589,Coastal,2022-12-09,17.41,286.81,7.09,0.4
14590,Coastal,2022-12-10,17.83,535.98,2.29,0.09
14591,Coastal,2022-12-11,20.4,264.24,8.98,0.36
14592,Coastal,2022-12-12,18.69,236.62,8.76,0.09
14593,Coastal,2022-12-13,20.27,469.46,6.45,0.19
14594,Coastal,2022-12-14,20.13,394.07,5.86,0.13
14595,Coastal,2022-12-15,19.43,457.92,10.23,0.45
14596,Coastal,2022-12-16,22.3,427.83,9.39,0.01
14597,Coastal,2022-12-17,17.5,481.47,7.56,0.59
14598,Coastal,2022-12-18,20.45,414.81,6.94,0.12
14599,Coastal,2022-12-19,19.23,515.71,8.02,0.66
14600,Coastal,2022-12-20,23.84,523.1,5.81,0.35
14601,Coastal,2022-12-21,20.38,577.62,8.42,0.22
14602,Coastal,2022-12-22,24.74,559.94,6.18,0.61
14603,Coastal,2022-12-23,20.23,455.42,4.4,0.16
14604,Coastal,2022-12-24,21.46,524.76,6.77,0.16
14605,Coastal,2022-12-25,23.59,507.6,6.47,0.71
14606,Coastal,2022-12-26,19.67,513.05,10.71,0.52
14607,Coastal,2022-12-27,24.77,378.61,10.51,0.05
14608,Coastal,2022-12-28,21.98,549.93,6.32,0.07
14609,Coastal,2022-12-29,22.92,543.54,7.85,0.2
14610,Coastal,2022-12-30,23.36,645.62,7.02,0.56
14611,Coastal,2022-12-31,22.29,598.41,10.76,0.17
14612,Coastal,2023-01-01,21.0,522.29,5.27,0.26
14613,Coastal,2023-01-02,22.98,507.35,8.7,0.02
14614,Coastal,2023-01-03,18.94,440.31,9.91,0.15
14615,Coastal,2023-01-04,20.51,671.21,7.17,0.03
14616,Coastal,2023-01-05,23.02,445.7,8.02,0.06
14617,Coastal,2023-01-06,26.57,386.54,9.57,0.04
14618,Coastal,2023-01-07,26.68,613.17,6.32,0.04
14619,Coastal,2023-01-08,25.77,553.25,8.93,0.96
14620,Coastal,2023-01-09,20.91,572.54,5.65,0.07
14621,Coastal,2023-01-10,24.75,571.39,5.57,0.17
14622,Coastal,2023-01-11,22.6,476.89,9.23,0.0
14623,Coastal,2023-01-12,24.36,596.08,6.5,1.64
14624,Coastal,2023-01-13,26.57,545.78,8.21,0.23
14625,Coastal,2023-01-14,26.14,539.58,6.17,0.05
14626,Coastal,2023-01-15,27.56,695.43,8.35,0.01
14627,Coastal,2023-01-16,22.34,649.83,5.43,0.06
14628,Coastal,2023-01-17,23.27,407.4,9.85,0.2
14629,Coastal,2023-01-18,28.5,613.69,9.11,0.0
14630,Coastal,2023-01-19,28.69,686.54,6.98,0.02
14631,Coastal,2023-01-20,25.78,506.43,5.08,0.11
14632,Coastal,2023-01-21,25.92,541.82,7.55,0.04
14633,Coastal,2023-01-22,28.47,695.72,7.31,0.2
14634,Coastal,2023-01-23,27.35,584.13,7.02,0.04
14635,Coastal,2023-01-24,27.66,466.9,9.39,1.01
14636,Coastal,2023-01-25,24.75,725.81,9.62,0.57
14637,Coastal,2023-01-26,29.05,620.52,8.43,0.03
14638,Coastal,2023-01-27,26.51,668.96,10.01,0.02
14639,Coastal,2023-01-28,24.27,639.68,3.55,0.11
14640,Coastal,2023-01-29,25.65,737.81,7.28,0.33
14641,Coastal,2023-01-30,26.16,564.68,7.19,0.12
14642,Coastal,2023-01-31,30.46,710.15,8.97,0.03
14643,Coastal,2023-02-01,26.26,766.9,7.21,0.13
14644,Coastal,2023-02-02,28.56,557.78,8.5,0.08
14645,Coastal,2023-02-03,23.72,610.85,6.93,0.14
14646,Coastal,2023-02-04,29.95,805.81,6.62,0.1
14647,Coastal,2023-02-05,26.63,764.91,8.81,0.21
14648,Coastal,2023-02-06,29.14,617.0,7.58,0.33
14649,Coastal,2023-02-07,29.27,589.45,8.03,0.44
14650,Coastal,2023-02-08,29.89,713.24,5.68,0.27
14651,Coastal,2023-02-09,29.42,720.96,8.54,0.09
14652,Coastal,2023-02-10,32.72,693.76,5.88,0.6
14653,Coastal,2023-02-11,29.43,889.0,10.05,0.21
14654,Coastal,2023-02-12,33.64,757.86,7.07,0.05
14655,Coastal,2023-02-13,30.54,642.6,6.81,0.24
14656,Coastal,2023-02-14,29.94,798.11,8.74,0.21
14657,Coastal,2023-02-15,31.29,721.75,7.3,0.21
14658,Coastal,2023-02-16,30.02,666.49,8.43,0.08
14659,Coastal,2023-02-17,30.64,796.17,6.88,0.18
14660,Coastal,2023-02-18,30.55,845.54,8.37,0.04
14661,Coastal,2023-02-19,30.46,748.09,7.16,0.04
14662,Coastal,2023-02-20,34.31,655.91,8.55,1.46
14663,Coastal,2023-02-21,34.72,746.33,8.95,0.1
14664,Coastal,2023-02-22,30.94,663.91,4.82,0.16
14665,Coastal,2023-02-23,32.91,761.58,7.71,0.07
14666,Coastal,2023-02-24,32.89,806.8,9.88,0.05
14667,Coastal,2023-02-25,32.77,591.22,8.04,0.3
14668,Coastal,2023-02-26,31.77,809.43,10.74,0.32
14669,Coastal,2023-02-27,32.1,725.04,5.66,0.36
14670,Coastal,2023-02-28,32.0,712.65,7.41,0.39
14671,Coastal,2023-03-01,29.51,654.05,7.73,0.11
14672,Coastal,2023-03-02,30.9,676.89,6.17,1.66
14673,Coastal,2023-03-03,28.72,906.39,5.08,0.08
14674,Coastal,2023-03-04,32.34,835.54,10.16,0.05
14675,Coastal,2023-03-05,32.13,873.46,8.56,0.23
14676,Coastal,2023-03-06,32.74,703.52,7.68,0.04
14677,Coastal,2023-03-07,29.86,918.13,6.88,0.12
14678,Coastal,2023-03-08,33.41,770.96,6.99,0.18
14679,Coastal,2023-03-09,32.49,715.16,7.69,0.1
14680,Coastal,2023-03-10,36.08,693.91,8.88,0.43
14681,Coastal,2023-03-11,33.28,698.09,5.62,0.19
14682,Coastal,2023-03-12,30.53,723.95,6.81,0.03
14683,Coastal,2023-03-13,29.08,713.81,6.06,0.26
14684,Coastal,2023-03-14,32.27,859.21,5.0,0.38
14685,Coastal,2023-03-15,29.82,996.43,5.63,0.18
14686,Coastal,2023-03-16,30.46,769.96,6.84,0.27
14687,Coastal,2023-03-17,30.04,772.8,6.04,0.16
14688,Coastal,2023-03-18,30.85,643.6,6.49,0.19
14689,Coastal,2023-03-19,34.96,719.33,7.51,0.56
14690,Coastal,2023-03-20,30.15,664.72,8.12,0.01
14691,Coastal,2023-03-21,31.27,860.42,10.33,1.02
14692,Coastal,2023-03-22,29.28,950.88,7.47,0.09
14693,Coastal,2023-03-23,28.76,710.5,5.36,0.31
14694,Coastal,2023-03-24,31.63,781.42,7.9,0.45
14695,Coastal,2023-03-25,32.63,778.39,5.74,0.02
14696,Coastal,2023-03-26,29.93,853.45,5.13,0.01
14697,Coastal,2023-03-27,29.21,807.62,7.08,0.62
14698,Coastal,2023-03-28,28.51,968.69,8.23,0.52
14699,Coastal,2023-03-29,32.55,739.84,5.17,0.51
14700,Coastal,2023-03-30,34.14,871.89,6.52,0.56
14701,Coastal,2023-03-31,29.41,752.38,6.69,0.69
14702,Coastal,2023-04-01,30.97,671.83,4.55,0.75
14703,Coastal,2023-04-02,34.43,913.99,3.79,2.23
14704,Coastal,2023-04-03,31.83,949.54,3.8,0.02
14705,Coastal,2023-04-04,32.05,832.17,7.79,0.34
14706,Coastal,2023-04-05,33.0,748.59,5.14,0.25
14707,Coastal,2023-04-06,31.34,707.45,4.86,0.03
14708,Coastal,2023-04-07,30.65,842.83,6.25,0.27
14709,Coastal,2023-04-08,32.8,627.19,7.69,0.13
14710,Coastal,2023-04-09,29.4,866.34,3.95,0.38
14711,Coastal,2023-04-10,28.91,762.35,2.83,0.34
14712,Coastal,2023-04-11,30.72,759.73,7.85,0.57
14713,Coastal,2023-04-12,33.49,708.04,6.37,0.02
14714,Coastal,2023-04-13,34.36,677.83,3.96,1.24
14715,Coastal,2023-04-14,31.04,786.98,4.87,0.09
14716,Coastal,2023-04-15,33.61,806.02,3.99,0.3
14717,Coastal,2023-04-16,34.67,781.7,6.42,0.18
14718,Coastal,2023-04-17,31.93,875.19,6.97,0.14
14719,Coastal,2023-04-18,33.08,790.9,6.4,0.0
14720,Coastal,2023-04-19,35.49,841.75,5.62,0.19
14721,Coastal,2023-04-20,30.29,665.33,5.9,0.11
14722,Coastal,2023-04-21,31.16,745.71,4.19,0.08
14723,Coastal,2023-04-22,34.78,897.9,4.6,0.9
14724,Coastal,2023-04-23,29.63,855.02,5.25,0.24
14725,Coastal,2023-04-24,31.76,801.97,4.79,0.16
14726,Coastal,2023-04-25,30.12,742.89,5.17,0.41
14727,Coastal,2023-04-26,34.03,696.11,2.72,0.05
14728,Coastal,2023-04-27,28.86,726.38,6.43,0.19
14729,Coastal,2023-04-28,31.02,817.42,3.47,0.39
14730,Coastal,2023-04-29,28.98,605.38,1.89,0.03
14731,Coastal,2023-04-30,28.05,905.11,3.95,0.05
14732,Coastal,2023-05-01,27.11,858.05,4.67,0.09
14733,Coastal,2023-05-02,30.48,853.57,7.99,0.98
14734,Coastal,2023-05-03,31.69,802.74,4.2,0.17
14735,Coastal,2023-05-04,30.67,759.41,5.22,0.13
14736,Coastal,2023-05-05,31.0,778.13,5.35,0.08
14737,Coastal,2023-05-06,29.57,715.68,2.57,0.12
14738,Coastal,2023-05-07,32.3,911.37,4.66,0.3
14739,Coastal,2023-05-08,31.69,727.78,4.39,0.5
14740,Coastal,2023-05-09,30.38,697.64,4.89,0.02
14741,Coastal,2023-05-10,30.43,711.23,5.37,0.07
14742,Coastal,2023-05-11,28.98,671.31,5.99,0.04
14743,Coastal,2023-05-12,33.69,790.52,3.4,0.11
14744,Coastal,2023-05-13,31.3,680.84,5.38,0.15
14745,Coastal,2023-05-14,29.36,708.8,3.54,0.26
14746,Coastal,2023-05-15,29.1,822.21,3.24,0.42
14747,Coastal,2023-05-16,28.55,797.34,7.21,0.16
14748,Coastal,2023-05-17,28.61,626.08,1.84,0.13
14749,Coastal,2023-05-18,29.57,798.69,3.76,0.17
14750,Coastal,2023-05-19,25.54,587.1,4.85,0.44
14751,Coastal,2023-05-20,28.32,576.45,3.59,0.21
14752,Coastal,2023-05-21,28.43,666.49,4.69,0.31
14753,Coastal,2023-05-22,28.54,712.06,2.43,0.25
14754,Coastal,2023-05-23,28.77,666.62,1.66,0.51
14755,Coastal,2023-05-24,28.35,715.6,3.09,1.7
14756,Coastal,2023-05-25,28.96,646.2,4.61,0.08
14757,Coastal,2023-05-26,27.74,507.39,4.1,0.39
14758,Coastal,2023-05-27,29.84,652.63,5.3,0.13
14759,Coastal,2023-05-28,29.04,541.92,2.19,0.38
14760,Coastal,2023-05-29,32.07,659.47,3.44,0.47
14761,Coastal,2023-05-30,28.83,554.59,4.18,0.23
14762,Coastal,2023-05-31,25.79,691.76,2.82,0.25
14763,Coastal,2023-06-01,26.82,754.26,4.46,0.03
14764,Coastal,2023-06-02,25.97,503.03,3.81,0.08
14765,Coastal,2023-06-03,26.85,473.42,4.95,0.16
14766,Coastal,2023-06-04,28.87,608.12,4.64,0.0
14767,Coastal,2023-06-05,25.87,717.85,1.41,0.38
14768,Coastal,2023-06-06,25.23,635.29,6.38,0.09
14769,Coastal,2023-06-07,27.24,583.94,0.9,1.29
14770,Coastal,2023-06-08,24.42,527.25,1.82,0.29
14771,Coastal,2023-06-09,24.14,666.39,4.02,0.16
14772,Coastal,2023-06-10,26.49,726.67,4.57,0.31
14773,Coastal,2023-06-11,21.98,449.27,3.69,0.23
14774,Coastal,2023-06-12,24.44,617.44,3.29,0.45
14775,Coastal,2023-06-13,26.95,792.61,3.97,0.34
14776,Coastal,2023-06-14,21.41,535.62,4.87,0.2
14777,Coastal,2023-06-15,21.39,563.84,2.35,0.03
14778,Coastal,2023-06-16,21.87,571.34,2.39,0.3
14779,Coastal,2023-06-17,19.11,536.41,2.76,0.23
14780,Coastal,2023-06-18,28.2,651.82,6.03,0.07
14781,Coastal,2023-06-19,24.48,703.13,4.6,0.37
14782,Coastal,2023-06-20,22.73,417.56,4.89,0.09
14783,Coastal,2023-06-21,21.32,474.09,6.41,0.16
14784,Coastal,2023-06-22,28.13,643.43,5.2,0.08
14785,Coastal,2023-06-23,24.87,586.65,4.25,0.26
14786,Coastal,2023-06-24,23.13,568.43,6.35,0.17
14787,Coastal,2023-06-25,25.66,584.08,2.55,0.13
14788,Coastal,2023-06-26,23.82,530.91,3.61,0.0
14789,Coastal,2023-06-27,21.87,556.56,5.74,0.93
14790,Coastal,2023-06-28,21.49,486.87,0.71,0.19
14791,Coastal,2023-06-29,21.35,489.5,2.81,0.04
14792,Coastal,2023-06-30,20.32,494.96,5.18,0.08
14793,Coastal,2023-07-01,24.41,464.83,4.16,0.42
14794,Coastal,2023-07-02,20.98,529.76,4.77,0.16
14795,Coastal,2023-07-03,24.55,510.9,1.13,0.11
14796,Coastal,2023-07-04,20.01,332.64,2.74,2.75
14797,Coastal,2023-07-05,20.3,460.52,4.98,0.33
14798,Coastal,2023-07-06,20.42,473.3,2.66,0.02
14799,Coastal,2023-07-07,19.36,588.91,5.25,0.39
14800,Coastal,2023-07-08,19.81,438.44,4.45,0.03
14801,Coastal,2023-07-09,21.91,463.98,2.26,0.04
14802,Coastal,2023-07-10,23.05,445.02,4.54,0.02
14803,Coastal,2023-07-11,21.07,551.84,5.16,0.66
14804,Coastal,2023-07-12,17.92,345.41,4.58,0.21
14805,Coastal,2023-07-13,18.94,373.15,4.85,0.28
14806,Coastal,2023-07-14,18.81,362.76,1.46,0.01
14807,Coastal,2023-07-15,23.2,427.01,7.44,0.2
14808,Coastal,2023-07-16,21.61,301.4,8.3,0.19
14809,Coastal,2023-07-17,21.9,533.14,6.22,0.15
14810,Coastal,2023-07-18,17.89,444.23,4.26,0.01
14811,Coastal,2023-07-19,16.59,452.9,3.49,0.55
14812,Coastal,2023-07-20,20.12,569.36,3.54,0.28
14813,Coastal,2023-07-21,17.89,368.8,5.3,0.09
14814,Coastal,2023-07-22,19.24,459.96,5.74,0.15
14815,Coastal,2023-07-23,19.32,433.27,3.17,0.09
14816,Coastal,2023-07-24,17.54,505.08,4.13,0.12
14817,Coastal,2023-07-25,20.19,432.49,6.06,0.18
14818,Coastal,2023-07-26,15.1,331.77,4.04,0.1
14819,Coastal,2023-07-27,18.08,401.76,4.37,0.19
14820,Coastal,2023-07-28,19.07,311.48,6.28,0.13
14821,Coastal,2023-07-29,20.96,321.28,6.06,0.21
14822,Coastal,2023-07-30,17.68,353.03,5.46,0.06
14823,Coastal,2023-07-31,19.77,334.77,2.67,0.04
14824,Coastal,2023-08-01,19.49,273.67,2.7,0.0
14825,Coastal,2023-08-02,21.64,159.23,3.2,0.18
14826,Coastal,2023-08-03,17.47,360.14,3.54,3.95
14827,Coastal,2023-08-04,20.78,361.53,4.67,0.55
14828,Coastal,2023-08-05,18.15,356.96,4.22,0.05
14829,Coastal,2023-08-06,13.32,476.14,4.14,0.0
14830,Coastal,2023-08-07,16.31,196.62,4.02,0.14
14831,Coastal,2023-08-08,14.28,439.67,3.11,0.98
14832,Coastal,2023-08-09,19.04,510.73,3.75,4.12
14833,Coastal,2023-08-10,16.19,448.49,8.12,0.02
14834,Coastal,2023-08-11,13.08,275.51,5.54,0.34
14835,Coastal,2023-08-12,17.36,335.82,4.54,0.04
14836,Coastal,2023-08-13,18.11,234.07,2.28,0.33
14837,Coastal,2023-08-14,14.53,237.93,3.07,0.38
14838,Coastal,2023-08-15,14.32,426.19,4.52,0.0
14839,Coastal,2023-08-16,15.5,340.62,6.65,0.05
14840,Coastal,2023-08-17,11.35,341.93,4.98,0.01
14841,Coastal,2023-08-18,16.28,187.79,4.98,0.69
14842,Coastal,2023-08-19,18.13,156.34,6.35,0.01
14843,Coastal,2023-08-20,13.33,355.21,3.25,0.2
14844,Coastal,2023-08-21,18.21,301.27,6.85,0.16
14845,Coastal,2023-08-22,16.4,240.43,4.19,0.1
14846,Coastal,2023-08-23,14.15,400.06,6.53,0.12
14847,Coastal,2023-08-24,15.48,305.52,7.32,0.92
14848,Coastal,2023-08-25,17.3,187.03,3.48,0.04
14849,Coastal,2023-08-26,14.29,97.05,4.87,0.26
14850,Coastal,2023-08-27,14.7,297.08,6.09,0.21
14851,Coastal,2023-08-28,12.75,208.87,4.5,0.22
14852,Coastal,2023-08-29,13.49,232.6,4.57,0.08
14853,Coastal,2023-08-30,15.04,223.32,4.39,0.05
14854,Coastal,2023-08-31,13.19,352.96,2.23,0.21
14855,Coastal,2023-09-01,12.46,303.42,6.64,2.44
14856,Coastal,2023-09-02,15.69,225.88,3.57,0.75
14857,Coastal,2023-09-03,14.28,221.39,1.68,0.13
14858,Coastal,2023-09-04,12.28,252.04,6.71,0.11
14859,Coastal,2023-09-05,16.67,332.26,5.9,0.09
14860,Coastal,2023-09-06,17.32,231.36,3.23,0.33
14861,Coastal,2023-09-07,15.06,176.74,6.87,0.06
14862,Coastal,2023-09-08,10.57,124.39,6.27,0.14
14863,Coastal,2023-09-09,13.72,212.08,5.3,0.08
14864,Coastal,2023-09-10,14.02,121.31,4.81,0.42
14865,Coastal,2023-09-11,9.62,242.81,5.18,0.07
14866,Coastal,2023-09-12,15.12,250.14,5.71,0.23
14867,Coastal,2023-09-13,13.1,307.65,4.25,0.18
14868,Coastal,2023-09-14,14.88,194.2,7.14,0.08
14869,Coastal,2023-09-15,11.98,292.21,6.33,0.06
14870,Coastal,2023-09-16,13.52,337.29,5.33,0.33
14871,Coastal,2023-09-17,13.57,213.09,8.18,0.14
14872,Coastal,2023-09-18,12.85,384.93,5.15,0.19
14873,Coastal,2023-09-19,13.42,320.08,7.96,0.65
14874,Coastal,2023-09-20,12.14,165.86,6.1,0.1
14875,Coastal,2023-09-21,10.02,438.95,6.84,0.34
14876,Coastal,2023-09-22,8.28,197.25,5.18,0.2
14877,Coastal,2023-09-23,11.1,313.99,2.96,0.18
14878,Coastal,2023-09-24,13.9,251.75,6.52,0.06
14879,Coastal,2023-09-25,10.23,225.27,4.05,0.49
14880,Coastal,2023-09-26,14.41,305.33,4.95,0.05
14881,Coastal,2023-09-27,15.06,212.4,6.02,0.13
14882,Coastal,2023-09-28,13.22,194.02,4.98,0.28
14883,Coastal,2023-09-29,11.94,196.33,5.93,0.15
14884,Coastal,2023-09-30,14.32,108.5,6.31,0.0
14885,Coastal,2023-10-01,14.59,285.4,3.83,0.6
14886,Coastal,2023-10-02,11.83,147.45,6.49,0.0
14887,Coastal,2023-10-03,12.46,217.28,5.18,0.02
14888,Coastal,2023-10-04,10.67,202.41,4.54,0.05
14889,Coastal,2023-10-05,12.88,249.82,3.18,0.18
14890,Coastal,2023-10-06,8.19,200.69,3.88,0.71
14891,Coastal,2023-10-07,11.76,180.86,6.28,0.51
14892,Coastal,2023-10-08,10.67,236.19,6.35,0.21
14893,Coastal,2023-10-09,12.22,230.11,7.09,1.35
14894,Coastal,2023-10-10,10.84,119.72,8.92,0.25
14895,Coastal,2023-10-11,8.63,196.81,8.42,0.23
14896,Coastal,2023-10-12,11.18,308.24,7.91,0.33
14897,Coastal,2023-10-13,11.58,404.35,8.23,0.08
14898,Coastal,2023-10-14,14.7,72.38,6.76,0.05
14899,Coastal,2023-10-15,11.33,276.5,6.76,0.09
14900,Coastal,2023-10-16,10.96,220.12,8.86,0.01
14901,Coastal,2023-10-17,10.32,165.77,6.91,3.41
14902,Coastal,2023-10-18,15.05,180.44,6.97,0.27
14903,Coastal,2023-10-19,12.37,141.14,8.4,0.05
14904,Coastal,2023-10-20,13.42,109.06,6.27,0.06
14905,Coastal,2023-10-21,9.84,250.67,6.51,0.98
14906,Coastal,2023-10-22,9.49,364.4,4.71,0.29
14907,Coastal,2023-10-23,11.26,251.92,6.09,0.11
14908,Coastal,2023-10-24,16.38,239.49,6.32,0.05
14909,Coastal,2023-10-25,11.02,178.01,6.43,0.01
14910,Coastal,2023-10-26,12.02,155.68,8.09,0.22
14911,Coastal,2023-10-27,13.38,234.15,5.39,0.3
14912,Coastal,2023-10-28,12.18,152.44,9.17,0.02
14913,Coastal,2023-10-29,14.47,327.08,3.87,0.0
14914,Coastal,2023-10-30,11.93,193.56,7.89,0.44
14915,Coastal,2023-10-31,11.48,174.89,8.25,0.22
14916,Coastal,2023-11-01,19.21,425.11,8.09,0.51
14917,Coastal,2023-11-02,11.99,351.72,8.73,0.42
14918,Coastal,2023-11-03,15.55,155.05,6.79,0.23
14919,Coastal,2023-11-04,12.17,182.98,9.02,0.34
14920,Coastal,2023-11-05,11.07,240.95,6.13,0.09
14921,Coastal,2023-11-06,14.08,246.72,6.29,0.28
14922,Coastal,2023-11-07,11.68,226.01,10.33,0.03
14923,Coastal,2023-11-08,13.68,372.85,7.52,0.04
14924,Coastal,2023-11-09,12.98,286.02,8.71,0.66
14925,Coastal,2023-11-10,17.19,269.55,8.05,0.53
14926,Coastal,2023-11-11,11.72,227.26,8.41,0.01
14927,Coastal,2023-11-12,16.27,195.25,4.35,0.13
14928,Coastal,2023-11-13,15.6,232.94,7.94,0.09
14929,Coastal,2023-11-14,14.7,216.44,7.43,0.21
14930,Coastal,2023-11-15,13.76,189.42,8.89,0.08
14931,Coastal,2023-11-16,15.74,380.13,6.26,0.07
14932,Coastal,2023-11-17,15.98,372.08,9.27,0.33
14933,Coastal,2023-11-18,16.44,271.54,5.69,0.59
